800,2
1031,2
1070,2
329,0
1009,2
1052,2
1187,2
1075,2
1048,2
961,2
260,0
363,0
1080,2
547,1
307,0
1059,2
271,0
202,0
1090,2
468,1
1013,2
629,1
101,0
2,0
532,1
537,1
212,0
231,0
270,0
127,0
217,0
81,0
290,0
311,0
829,2
492,1
277,0
981,2
585,1
576,1
855,2
664,1
465,1
808,2
878,2
592,1
862,2
691,1
1183,2
742,1
78,0
819,2
656,1
1131,2
717,1
739,1
357,0
229,0
736,1
349,0
158,0
1127,2
44,0
38,0
527,1
665,1
724,1
621,1
356,0
91,0
782,1
262,0
69,0
926,2
11,0
939,2
647,1
18,0
503,1
1087,2
672,1
282,0
837,2
1194,2
490,1
705,1
982,2
13,0
548,1
16,0
1141,2
423,1
814,2
244,0
381,0
1132,2
248,0
846,2
364,0
586,1
970,2
844,2
442,1
885,2
295,0
422,1
718,1
787,1
191,0
936,2
1112,2
907,2
188,0
606,1
275,0
380,0
553,1
175,0
948,2
156,0
82,0
921,2
473,1
679,1
964,2
1177,2
285,0
756,1
237,0
193,0
788,1
1014,2
540,1
198,0
671,1
1189,2
166,0
111,0
448,1
57,0
335,0
872,2
245,0
460,1
974,2
366,0
1010,2
4,0
416,1
649,1
377,0
903,2
935,2
348,0
1130,2
696,1
266,0
499,1
588,1
223,0
345,0
983,2
634,1
900,2
1181,2
1040,2
901,2
737,1
273,0
1165,2
1102,2
